height,latitude,longitude
8,23.045072928234475,72.505917311070803
7,23.045373654770813,72.525437043603674
5,23.045385891528714,72.528466664671839
23,23.045529994862122,72.528997197237828
6,23.045103010031188,72.510784212288044
12,23.045400426965561,72.529664826722495
8,23.045251699278271,72.520771537837689
4,23.045385481702635,72.524723951875941
8,23.044995267209469,72.506111522330599
6,23.045364707195773,72.531265708783948
8,23.045315043548289,72.527297867808358
22,23.045388772664744,72.530907383527449
8,23.045215403703388,72.517836258397452
4,23.045293385026714,72.528345813112210
10,23.045607416948595,72.533575690868886
7,23.044918697991921,72.506296978763075
6,23.045290194896950,72.528109122915168
20,23.045380107993772,72.530376472171810
9,23.045233538430423,72.528973754574281
12,23.044944915652994,72.506757785813051
10,23.045070158709638,72.519021434982633
13,23.044969294344234,72.507448731991971
8,23.045274344325705,72.529591015811690
3,23.045089125265921,72.527485788218883
6,23.045195162240557,72.531228739827526
21,23.045394638428814,72.515959490556966
7,23.045105327005722,72.528004899278500
5,23.044934629030671,72.519508248334759
6,23.045125747271118,72.528281458877231
5,23.045096315574593,72.528905647775773
6,23.045110420113613,72.529615911165692
13,23.045176521454387,72.533334378617525
5,23.045226628121675,72.531667093718653
9,23.044809534211716,72.505838231465930
13,23.044744607559529,72.507769587469909
11,23.045182962560297,72.528730030110822
7,23.044812308566673,72.513904480651519
18,23.045034579473239,72.524558156239280
3,23.044853816333280,72.519909884120537
27,23.045138630271385,72.530626161177011
13,23.045154669898036,72.532781063605270
12,23.044691240294704,72.510817250930558
12,23.045025430251538,72.532430261491101
5,23.044754821586519,72.513165606113134
4,23.044811721911227,72.519563677385989
14,23.044716527615105,72.506639359548359
6,23.044816606249373,72.518923377540474
15,23.044966657824322,72.528847691876550
13,23.044764417507665,72.511598694700069
6,23.044993273438497,72.533476853578193
4,23.044668580781359,72.512470585366302
5,23.044929292161573,72.525793389908330
12,23.044921173621184,72.531557552543362
7,23.044546382263970,72.505999825495508
8,23.044914669904912,72.528042348165968
15,23.045051143562230,72.533843163083674
3,23.044680362303065,72.519679522579878
7,23.044473296449336,72.506140680869663
10,23.044895296017430,72.531700435360150
7,23.044824479601772,72.527863526266941
4,23.044451296154602,72.507358467345483
6,23.044895875999199,72.531047113762838
15,23.044886738489812,72.529527668105615
16,23.044928022248858,72.530333723670182
4,23.044836862593431,72.531357963339346
5,23.044846484933160,72.532006884686368
5,23.044535280949734,72.512786515490461
12,23.044364364977280,72.506558072840349
4,23.044828997621629,72.531197397326977
22,23.044609336404044,72.515457513074153
7,23.044827125746668,72.529241040366898
5,23.044619631524991,72.519087239985296
4,23.044655946587575,72.525733721543730
50,23.044660749984388,72.515699507777953
9,23.044790131959552,72.533702598504902
18,23.044838108597443,72.524956526608165
11,23.044708635131556,72.531762057417922
14,23.044420097492385,72.506470395087959
14,23.044722376803293,72.531334349138092
8,23.044690977619094,72.527761899657904
7,23.044352968584590,72.507487919108769
9,23.044753739826302,72.534035964706291
10,23.044344613793633,72.511993261893053
13,23.044677794940121,72.529447013796926
13,23.044628132124569,72.531333268301296
3,23.044742655851213,72.534353418635206
12,23.044264785773883,72.506557267671383
30,23.044613760620301,72.516188199682190
7,23.044329315948517,72.507123942037225
19,23.044866814002560,72.514273683849950
11,23.044615221815118,72.531669671763595
12,23.044613630133924,72.530716971597442
7,23.044279808990524,72.507241492882457
3,23.044340968445876,72.515432544572150
4,23.044578903651828,72.528023336169966
5,23.044643186451182,72.531154527582061
9,23.044403028530020,72.516986246016231
4,23.044567861699164,72.528427186290287
6,23.044597651928029,72.530282123527854
7,23.044555335083405,72.527713664797758
13,23.044581169289991,72.534359906934966
12,23.044509729505364,72.531580345110825
3,23.044542119639146,72.531998801647191
7,23.044190137179527,72.507410791751255
11,23.044539223607639,72.529359953081340
9,23.044385985221695,72.512462614869293
4,23.044537690756261,72.530473099785311
16,23.044480743592342,72.528645482528887
18,23.044193355698773,72.514191880200187
22,23.044438945258413,72.516531757064598
8,23.044121469574147,72.507158094144742
28,23.044349016850479,72.515792865967398
4,23.044479079947987,72.529073426643407
4,23.044517929462785,72.531359694900786
8,23.044140061132893,72.505934241238691
14,23.044347275914618,72.517227450798643
4,23.044252718971176,72.518069974160426
8,23.044105412391367,72.507007765220010
6,23.044248604144094,72.515391026237296
4,23.044445095796664,72.534349359088267
3,23.044626020168888,72.532566670464988
7,23.044051765759267,72.506212100867131
7,23.044223066330584,72.516927328992907
6,23.044435707523096,72.530187698578871
9,23.044386832151655,72.529311326338558
4,23.044382328920982,72.530411814518715
4,23.044357279493106,72.528581704131597
6,23.044389516790314,72.530816309762415
8,23.044032083049647,72.507333615062791
5,23.044328087795243,72.527607391167038
12,23.044367604332660,72.531721913014877
4,23.044381486974043,72.528341449085545
16,23.044347008928170,72.530972418106074
14,23.044067870955857,72.512725258114429
16,23.044218147075966,72.516186297435567
21,23.044097474692123,72.515694895403712
8,23.043953192631019,72.507076693014852
21,23.044164286263051,72.516517359091381
6,23.044218908923838,72.524155696117873
4,23.044265260124515,72.529245032693979
3,23.044232555602509,72.527847393003356
5,23.044236121237223,72.528517962218942
7,23.043941074169346,72.506254486226283
3,23.044213432521502,72.528935834439892
7,23.043894151051280,72.506892782570944
5,23.044124520851973,72.524360940807838
13,23.044036653871785,72.517160488036609
6,23.043863367175661,72.507263899550054
6,23.044256052538980,72.531183694986382
7,23.044199451966826,72.532817543305654
7,23.043830415607179,72.506113366778592
7,23.044049202528242,72.524040002987022
3,23.043972703032306,72.518923231982185
20,23.044004136292617,72.516420420514265
10,23.043771630187194,72.510105742273481
6,23.044043654929620,72.524566439944621
12,23.043879889001278,72.511188510586067
6,23.044207223512586,72.530211448822797
5,23.044146411617881,72.527660441500558
7,23.043785424703493,72.506998699112302
3,23.043975728472777,72.515345036025309
18,23.044068665855470,72.517402813211746
7,23.044053395500349,72.527490279985940
16,23.044090749861589,72.528861019147840
6,23.044120663676964,72.531392762231022
8,23.044151484144830,72.532493127761200
8,23.044302344499567,72.520330683502166
4,23.044088319119741,72.530060260077420
13,23.043961066106483,72.516903614263228
5,23.043875867065225,72.516177791694247
5,23.044121425224414,72.531057071792404
12,23.043777771929584,72.511405515461945
6,23.043952640605159,72.524297380496719
8,23.043723244445754,72.506236280855532
6,23.044009543282066,72.528411364513232
7,23.043695137566544,72.507174989241051
15,23.044066614364294,72.529107952478711
5,23.044017919273642,72.530835174990145
3,23.043822193614186,72.518909888859142
9,23.043940374934110,72.524783172766647
6,23.043940749018880,72.528315476017454
6,23.043847729755736,72.515558489376119
6,23.043964003565588,72.527715567034505
5,23.043975043602444,72.528140607936919
4,23.043992676547774,72.530242251264355
5,23.044017909173487,72.530642634741582
7,23.043673980301801,72.506042106532149
13,23.043796225423563,72.517182431805281
12,23.043655086708373,72.510059260723636
7,23.043656829128711,72.506848063436465
6,23.043855743705560,72.524523107844971
8,23.043580446960355,72.506145360774681
19,23.043881574676643,72.517638864983823
4,23.043707194069398,72.513614909669215
5,23.043716643913253,72.512663360351254
15,23.043752578260477,72.517303253160662
5,23.043794754352152,72.515764871980238
5,23.043781471818846,72.519393987433503
14,23.043860843509226,72.523938526967541
11,23.043583019008665,72.510191084386150
3,23.043703634972150,72.518892681564665
8,23.043546201653893,72.507090771058529
12,23.043651549218826,72.511585325592421
15,23.043592681776307,72.513085452407850
9,23.043733184810566,72.515950896368082
6,23.043777012860566,72.518614579488499
9,23.043917427409887,72.531632324931209
6,23.043827895480199,72.528104047696189
9,23.043680335855580,72.519635469043095
6,23.043844306353993,72.530691509341622
8,23.043871233518775,72.531104656222652
8,23.043853342116940,72.530894938426755
12,23.044209123832296,72.529810235476333
4,23.043847229824642,72.529973399206611
4,23.043643815889119,72.519230507316877
14,23.043455053121004,72.509516658958816
11,23.043747157817968,72.524350953142161
7,23.043464177494627,72.505933597784932
7,23.043438102093379,72.506101558937445
13,23.043521521449694,72.510994328049350
3,23.043580849516822,72.518885023697138
4,23.043750484578688,72.528282040838377
5,23.043829218663145,72.528839022450967
8,23.043753403930904,72.531428318784933
5,23.043768856965219,72.530534749638250
5,23.043787345109635,72.530151485115482
10,23.043464474358256,72.507763292036771
28,23.043573454989041,72.515028554466369
6,23.043698749369259,72.528039305692189
19,23.043602153597071,72.519823211574973
5,23.043722033485075,72.528711256635447
5,23.043567903585899,72.519369896376205
16,23.043798316905210,72.527489082536377
13,23.043437176295736,72.511234403529230
11,23.043639842734358,72.524563929081779
14,23.043613110074151,72.523956708039606
8,23.043656576377476,72.531421174987031
16,23.043620373790919,72.516877587122437
14,23.043452900375641,72.511942912811975
14,23.043675263643834,72.529866151028244
3,23.043628572308005,72.530440130703482
6,23.043514870568021,72.519571662641724
5,23.043638013954020,72.530004511213633
8,23.043675695496326,72.530774725107037
9,23.043684363415320,72.530996129184658
4,23.043458516514665,72.518877376458633
4,23.043620333471502,72.528224093747539
7,23.043298992918956,72.506031102330496
29,23.043498721412863,72.515501861996299
27,23.043532446912558,72.516205099133401
3,23.043347139201224,72.512892847252061
7,23.043508566753314,72.513387306060423
16,23.043565857589243,72.530522626923897
6,23.043575323135268,72.527949352125972
13,23.043388667130085,72.511450609322409
14,23.043317129180029,72.512336889476018
14,23.043478775891341,72.524007382231247
12,23.043560925056173,72.527521498716126
4,23.043604888523880,72.531915790796688
3,23.043317566189788,72.512214282504715
14,23.043519408142515,72.523801524378413
14,23.043573385168049,72.531995993190165
13,23.043266825447553,72.507474566032727
4,23.043571891631309,72.530161768708695
12,23.043489265922311,72.524281957329535
19,23.043477276750654,72.520027260154080
7,23.043508472963488,72.527306550730955
4,23.043569807335977,72.528889429476365
15,23.043509390094904,72.529692689259733
29,23.043391495219922,72.515741998516418
4,23.043489057298746,72.528156407685472
3,23.043510572855020,72.530341765468606
14,23.043219412290313,72.507628134023889
12,23.043353621494202,72.517769891559979
3,23.043315787649199,72.519348985304362
8,23.043517270117487,72.531445569713497
5,23.043460622133377,72.527885365212967
14,23.043374610256173,72.523727073947455
5,23.043283543132993,72.518866202744391
7,23.043518862494988,72.528554135613120
7,23.043124410598157,72.505943307481189
4,23.043447159030340,72.530495383053619
13,23.043321671567362,72.517568730811888
10,23.043464746690447,72.531659397137474
12,23.043181749738498,72.513343993823554
15,23.043404696598092,72.529859125621471
6,23.043068738376963,72.507225279031914
19,23.043149092829250,72.511317262815069
9,23.043373352851567,72.527089448113955
16,23.043375169724005,72.529659683218028
4,23.043330064606106,72.527817066468828
4,23.043360162222378,72.528101159358854
18,23.043158186174470,72.513049142503618
32,23.043316519023044,72.514980101403850
4,23.043196843352074,72.519259845203607
14,23.043257901891376,72.523914948368329
12,23.043303478622491,72.524200905206555
6,23.042959974548761,72.505919802778777
30,23.043226861222024,72.516047317423698
3,23.043175837596163,72.518197876096295
15,23.043343168874681,72.530004417458102
19,23.043258584027896,72.519906566157303
6,23.043324098536111,72.528506194562368
16,23.043306548595492,72.530143357425516
5,23.043135493849078,72.518858292016674
9,23.043166336855109,72.519571595422335
9,23.043446957944063,72.530907940311039
5,23.043307659372434,72.530676906019409
6,23.043277581670090,72.527364034973900
8,23.043322758725338,72.531150926996531
9,23.042927267605215,72.507589884063961
12,23.043215660322080,72.524394766511890
5,23.043128538263851,72.518344618375721
8,23.043230190248256,72.527072247610377
4,23.043121192638164,72.518550720479382
14,23.043326523602843,72.531908222174565
14,23.043130982994967,72.523618087633196
5,23.043204701559706,72.527747292387730
3,23.043191356628650,72.527994293701639
31,23.043094118102864,72.516561983384605
13,23.043213673082171,72.528688680030783
9,23.042926625839954,72.507410367887587
5,23.043013989916759,72.517455860764002
16,23.043201981935702,72.529336508849340
29,23.043123827911550,72.517100429194812
7,23.043034055147711,72.519515627311932
9,23.043268314263795,72.531472292956195
14,23.043117776964479,72.523856406978183
14,23.043125129062780,72.524087289973195
9,23.043253229576106,72.531711433901322
16,23.043289160986760,72.533901041508059
13,23.043273686473267,72.534287353443062
13,23.043282240393658,72.533291373814393
9,23.042812162988803,72.507541788950590
8,23.042819535723964,72.507083111433317
6,23.043140021488114,72.527291199330421
15,23.043080288221592,72.519785911270418
13,23.043041649918599,72.523572775305865
14,23.043244072176229,72.534651721094377
23,23.043015706092067,72.514837459031980
4,23.043159828922885,72.530362517063381
7,23.042755293061226,72.506878265567778
4,23.042981930215095,72.518138354139538
16,23.043013743971240,72.521792763862621
9,23.043127016089212,72.531171549205297
3,23.043103848484147,72.530534911585335
8,23.043080350136542,72.531477934546459
5,23.042927851077799,72.518810234887724
13,23.043031348856854,72.524298076128687
3,23.042896569564995,72.517370268704369
12,23.042860920348748,72.510826193437509
31,23.043103766455744,72.520679881485094
34,23.043032817091611,72.521334736573195
5,23.043071705175834,72.528651668430157
14,23.043080187930041,72.530068811983398
13,23.042943623665217,72.523524965638160
5,23.042872146683376,72.517655670510706
13,23.042975461602222,72.523840493138550
9,23.043158522068239,72.530898037741650
5,23.042901139353486,72.519429618755098
15,23.043076585139239,72.529500320187779
16,23.043066722051268,72.529914950152204
5,23.042932951802971,72.519121973967884
3,23.043071633827910,72.529650011624540
14,23.042719964087677,72.509474370486629
7,23.043042433957300,72.526983116787662
5,23.043005216308305,72.527211347629716
4,23.043009590018450,72.528376910211136
4,23.043021944146087,72.529270547755559
8,23.042669032106883,72.507001345890188
30,23.042918297512145,72.516977749902054
3,23.042862948129898,72.518311563803806
9,23.042699581586813,72.507386076388784
13,23.042882291233614,72.523734135302661
11,23.042699060365123,72.509623467862284
30,23.042950250506152,72.515738062027566
7,23.042583515175480,72.506762192594294
4,23.042957784118727,72.530330331795199
13,23.042575456998922,72.509403899685211
4,23.042744683212433,72.517313978354863
3,23.042909790879065,72.528552978749516
11,23.042850223471795,72.524282368389606
16,23.042829349995227,72.521724953667047
4,23.042901035161766,72.528294045818626
13,23.042888407744822,72.530083332017867
3,23.042925444730237,72.530487518989588
9,23.042573612382110,72.507223138794515
12,23.042806642800333,72.523938523647374
16,23.042671702296882,72.514745801322363
5,23.042871133240794,72.527152455536253
34,23.042810547365981,72.520987141982118
5,23.042850387908583,72.529186487998345
6,23.042861562345134,72.526866290156164
4,23.042872122298935,72.531576852266866
8,23.042514964645694,72.506914376680314
10,23.042759063045921,72.524100185845441
15,23.042593216773973,72.510886570515211
12,23.042607413467831,72.511402739647565
7,23.042737138480952,72.519572151052827
8,23.042502376626601,72.507365540041803
14,23.042576646478810,72.509913473799500
13,23.042837914954145,72.530777136339012
3,23.042653498720625,72.517496486024569
14,23.042815903305389,72.529574365524880
5,23.042703625223982,72.519224824895289
6,23.042716599390072,72.519003850176858
4,23.042748302502591,72.527471010287172
4,23.042790640241467,72.528537079018719
13,23.042865698310035,72.531267103466348
12,23.042528808888207,72.511143293537557
15,23.042772310778751,72.530509796146745
6,23.042799908860051,72.530965391532746
11,23.042846270710957,72.532569483551370
6,23.042647842596875,72.519349336751446
6,23.042756561074675,72.528218924918818
5,23.042582990544979,72.517615911474294
5,23.042739327208441,72.527081304882500
21,23.042867382283912,72.534632132025322
9,23.042412042952346,72.507134627120806
4,23.042704473756007,72.527588653187493
12,23.042464869880259,72.509506907242255
13,23.042363286033275,72.509293574987652
16,23.042798724118441,72.529894177329226
3,23.042754865685307,72.530031370959534
5,23.042687537550734,72.526802268777757
14,23.042851333817939,72.533529164408634
11,23.042379028682603,72.511169039871390
13,23.042697619529381,72.530750748406064
4,23.042695094711988,72.529084786189628
7,23.042579390824041,72.519472289952276
12,23.042708549149982,72.531286003281679
4,23.042594702597139,72.518073562180547
4,23.042666714665057,72.529286219274681
8,23.042341962842610,72.507280211987833
4,23.042658045318557,72.529585117573703
3,23.042545948709044,72.523202619375013
4,23.042669400698102,72.530961080123177
3,23.042608274893229,72.527011284649703
3,23.042597137784831,72.527478594649693
5,23.042623201659534,72.528161478341389
15,23.042623345135762,72.530297335443862
7,23.042515955287215,72.519592595211705
28,23.042604025083406,72.515546526691651
4,23.042497405373162,72.518266935204124
4,23.042458617628789,72.518001788871487
16,23.042482897307654,72.523366379392414
13,23.042333190425467,72.509798217998181
5,23.042538549823774,72.526757341150315
4,23.042442496042963,72.518381743513913
12,23.042271300776193,72.509406157292730
5,23.042571734645076,72.529938105385327
24,23.042467287739367,72.514569848603799
4,23.042575856598130,72.527712466425058
16,23.042409131352827,72.523150437733975
4,23.042421425139885,72.523636543107330
6,23.042406413831113,72.519190724947777
4,23.042344053002367,72.518219022810740
8,23.042463549187470,72.531577179181966
10,23.042518286246889,72.522639544126122
5,23.042450924306458,72.526949989286734
5,23.042497662297087,72.528031530814474
16,23.042350670481795,72.523319856422702
6,23.042334838087459,72.519317862034086
4,23.042443236769603,72.529132346553396
3,23.042462230651974,72.530712399312563
33,23.042568188218397,72.516547907260531
4,23.042347646388201,72.523837580873050
6,23.042401971972289,72.526666288433006
5,23.042405387336711,72.529422485133011
5,23.042464221465636,72.528311770088848
13,23.042493885612053,72.532574689876895
5,23.042441548833985,72.530919028117822
7,23.042477974425040,72.532031995523042
5,23.042275578097524,72.517890769166655
14,23.042486242437356,72.531786913782128
5,23.042346973292585,72.514985421017386
4,23.042407435339936,72.529960416025645
15,23.042282940942055,72.524030877846528
13,23.042129240008972,72.509644774456305
4,23.042272650380774,72.519454880086045
5,23.042391935047064,72.518825656623989
4,23.042277653945035,72.523594966055299
4,23.042410866049899,72.527354635572109
7,23.042356187782634,72.529699958258718
5,23.042337674408333,72.528046984139479
6,23.042225805418298,72.515409506458496
5,23.042231249587193,72.522207387472051
19,23.042238850719169,72.515248680991462
5,23.042311386679469,72.526882915662256
4,23.042306367371971,72.528989004902598
4,23.042332339837433,72.530225505946220
4,23.042167199220465,72.518108174001441
3,23.042105830236036,72.514843871915389
3,23.042213428611955,72.523760971514847
5,23.042280370523475,72.529189074154459
5,23.042273144616136,72.526612853306972
5,23.042165032869629,72.517775473874252
5,23.042258368348438,72.529402328581028
6,23.042251558454566,72.529577692192305
13,23.042424901116817,72.534391362367330
3,23.042248507479112,72.528254208665814
7,23.042203823457800,72.520364237713707
5,23.042273845602487,72.530392509258235
17,23.042059247221353,72.515327170445829
5,23.042240470155569,72.529942202304937
4,23.042267605482014,72.530727825195143
5,23.042252276867028,72.530902089032992
4,23.042156086685566,72.521847350330006
4,23.042236066962815,72.527260921471765
6,23.042229226686182,72.529756618732151
4,23.042072344349133,72.518411807515534
4,23.042119879306750,72.520996256171685
15,23.042098659225097,72.522459062206948
6,23.041860254511537,72.510028141799324
11,23.041962275476912,72.510260228885329
6,23.042204889987296,72.527955913315594
5,23.042159523485378,72.526450708247566
4,23.042060411813704,72.521587071497819
4,23.042167410209434,72.526837036939227
15,23.042108153913844,72.523934200394322
4,23.042154207210981,72.527436093480631
6,23.042085853336818,72.523174474433930
17,23.041970540939626,72.515068359102969
7,23.042179521059929,72.532707566947991
5,23.042050272581715,72.518624176260587
7,23.042194507797568,72.532463153400343
5,23.042124875649218,72.528186833212956
4,23.042015646727016,72.523539145015533
4,23.042092816671165,72.527256807022027
33,23.042253784679659,72.531371735398963
5,23.042083218465919,72.526608405546355
4,23.042101336402563,72.530906108523666
17,23.041922481257565,72.515262086939515
6,23.042141344531633,72.530194422086566
10,23.042306653186731,72.533503994828195
5,23.042092061437202,72.529919694401158
6,23.042110069637900,72.530362267972890
5,23.042100014431146,72.530699752298332
4,23.041934244826173,72.517679449786698
5,23.041995471219373,72.524285564049379
5,23.042071259015614,72.527868821815773
17,23.041668873482774,72.508687917499401
6,23.042057660140816,72.528912838323933
5,23.041943448865709,72.521377070955495
4,23.042015288341243,72.527443789467853
6,23.042038615943078,72.529141592213804
13,23.042156901556154,72.534524128638466
3,23.041895624220540,72.523532710102629
9,23.041726965709326,72.510067169750386
5,23.041822530802690,72.514102568028505
4,23.041978363780274,72.527130882953500
6,23.042004780560880,72.529415361250713
5,23.041900995327001,72.522954116111194
8,23.041844945087924,72.518504795162443
6,23.041990373500017,72.526779784745500
6,23.041988247581425,72.529687457723966
14,23.041762161312406,72.507426344371837
10,23.042214138088465,72.533063553284066
5,23.041941925060168,72.526378373243475
4,23.041834748348290,72.514726160349795
5,23.041974217038614,72.528140607022252
20,23.041799624992752,72.515617800816813
5,23.041978966965583,72.518088675461868
15,23.041923906025325,72.520886169602633
6,23.041998631275277,72.532855878112940
16,23.041893934673027,72.523797803216894
5,23.041921475218452,72.527837902152740
7,23.041982795863156,72.532726887761740
32,23.041953773336346,72.515933855919670
4,23.041812440985861,72.521684313282321
8,23.041978902534968,72.532486154475833
34,23.041981245961185,72.525876979993782
4,23.041860448233596,72.526525230000473
4,23.041774219339246,72.517581193463030
5,23.041766633597607,72.517960876635584
5,23.041880609391235,72.527371667169135
11,23.041584521005351,72.508074947358651
14,23.041841074822923,72.520325266585530
13,23.041715735368548,72.515800759797116
5,23.041840189907489,72.527032898016074
4,23.041762605923488,72.523220435771307
11,23.041492300197500,72.508605455625442
7,23.041688967389124,72.518412235760849
6,23.041730526639842,72.519958218624765
7,23.041826077571283,72.528058456015827
9,23.041565798034075,72.507700422605481
32,23.041780388579955,72.518833703608692
17,23.041688649407924,72.523469003180878
7,23.041638131811737,72.514518766839757
19,23.041684919175474,72.515053250227936
16,23.041718426518322,72.523698676998194
11,23.041584519102582,72.509405140991745
4,23.041678157099568,72.518101938523841
5,23.041787961824145,72.524169736427083
12,23.041837734119092,72.533318657858345
6,23.041842725598602,72.533501122931781
24,23.041622317742959,72.515974031409442
6,23.041775199500346,72.526407511839267
4,23.041662701239492,72.522604215720790
5,23.041665687299538,72.517805397101796
6,23.041647188950606,72.520663351927141
13,23.041422700114115,72.507993440097593
10,23.041379221408906,72.508767852618320
4,23.041616978367461,72.515520621200523
30,23.041663629035892,72.516422420200755
13,23.041410815127747,72.512132976917158
5,23.041597040392432,72.521193160753853
8,23.041765086419328,72.532407474436596
3,23.041593102994213,72.522854891085757
5,23.041614772952261,72.524057498281238
8,23.041781182934226,72.532853756847061
6,23.041544620782275,72.518298039049554
6,23.041698490910491,72.527337791168549
11,23.041685273095556,72.528001588034400
4,23.041279930267770,72.506805292154922
5,23.041554698420349,72.519871281587456
4,23.041585600212656,72.521519451829249
5,23.041593762009786,72.522354355747638
7,23.041673363299953,72.527681878844220
18,23.041552006688406,72.516971143398351
7,23.041565715905438,72.520252158640290
4,23.041537130535183,72.522530738018432
5,23.041550526775239,72.523373155144625
5,23.041527387010124,72.515710118668821
32,23.041594985908080,72.518738359649802
3,23.041493764817243,72.518023805556751
5,23.041626761159392,72.526388929619358
3,23.041510746454762,72.523013995782321
10,23.041279139228859,72.509828470138743
7,23.041679426498828,72.533535706059851
29,23.041488470755048,72.514792153655506
5,23.041459541817499,72.521045912627031
16,23.041612506818876,72.521834870425394
6,23.041390145577033,72.514180527729295
5,23.041499980746806,72.523981599039516
11,23.041570991946521,72.527928209555498
6,23.041429406209311,72.519694169888893
4,23.041462742409845,72.522787860783779
8,23.041754608320204,72.534763641136962
5,23.041502145213546,72.526597609605332
5,23.041304169450289,72.512664304853203
3,23.041369716455883,72.519805234893695
5,23.041395953095339,72.515528954743374
5,23.041347367235350,72.514387911853404
5,23.041386246594730,72.518228056197358
7,23.041579162456134,72.532772024816339
8,23.041584502269291,72.532951556754838
15,23.041412694431074,72.520140297076210
6,23.041563042202998,72.532410927859260
3,23.041478745189924,72.523541727990974
5,23.041473244886607,72.527716505304895
4,23.041283147579811,72.515789987377318
4,23.041214923538156,72.512135526675777
6,23.041316532007954,72.521187257180969
6,23.041502846483230,72.533527265113435
4,23.041356914691143,72.523239731001325
22,23.041405652049757,72.518429033014542
5,23.041318650149066,72.520460914239607
6,23.041360877281093,72.522212534906743
4,23.041316539540080,72.522711134219236
17,23.041343871388165,72.516769554299145
21,23.041214144488212,72.514052313843877
12,23.041225922555153,72.508653339724603
12,23.041104208586930,72.509208376820666
4,23.041331295135844,72.522401357120842
17,23.041263472739978,72.518735234673031
3,23.041323570978712,72.522887102627664
4,23.041327716320779,72.523874346208260
30,23.041304751767811,72.516183774755433
15,23.041242499993587,72.520043208234597
6,23.041378770028182,72.532777605894466
8,23.041382133856956,72.532964322384132
4,23.041222344882222,72.523153309825389
5,23.041362350509917,72.532425043431843
6,23.041488941600623,72.532567864020180
4,23.041190731359691,72.522621038714220
10,23.040968670387436,72.509901425300868
7,23.041397027085122,72.526596839141519
12,23.041272921969600,72.533472445899733
6,23.041207182743079,72.527088209722265
18,23.041178824894832,72.517849129277963
14,23.041143422666948,72.514572779919050
13,23.041067397818296,72.516059829633875
6,23.041369902897220,72.527205180189839
12,23.041273017313909,72.533626892839109
3,23.041110062006666,72.522757492206622
16,23.041158125700488,72.519596726883194
3,23.041092066781381,72.523070970269828
16,23.041024980095184,72.521644539931799
7,23.041044944629093,72.520894469611761
5,23.041118627445584,72.527501401133478
16,23.041133558203786,72.523308676975120
7,23.041118687400523,72.521197059851403
4,23.041093466250256,72.523729841606382
12,23.040877578338954,72.509628092487759
4,23.040882433649145,72.512328186137339
16,23.041019756780649,72.513835806503408
31,23.041106784709910,72.515408762286583
16,23.040961143028444,72.516303879768756
13,23.040915304526759,72.514162380571662
4,23.041003772313488,72.520294051939374
18,23.041036048716684,72.516735231368685
17,23.040917715502765,72.516001910117723
10,23.041074014860961,72.527304889668386
9,23.040759411811621,72.509815951702947
20,23.040858317510057,72.515530758756896
5,23.041013240169399,72.527692104195424
6,23.041101536132317,72.532819271845895
6,23.040861085482469,72.519941975121711
6,23.041083197096732,72.532461907024555
6,23.041085020451845,72.532610768790235
6,23.041101295600338,72.532976231907867
3,23.040935995815143,72.522974275905469
17,23.040931771174421,72.522658747675138
10,23.041027470886601,72.527147853208035
21,23.041115236916372,72.525864926670508
14,23.040723393056393,72.514214725976927
14,23.040799717959153,72.515669526548351
14,23.040848002152664,72.516634855477349
18,23.040907041149776,72.517680228879186
9,23.040674337656942,72.509987047879392
13,23.040911580073377,72.528466750298804
14,23.040751118730153,72.520110238177494
12,23.040931155104310,72.528588965553823
28,23.040871335403789,72.522241718240679
4,23.040872232024615,72.523573552853634
16,23.040794376601571,72.521391807276217
16,23.040765159746769,72.517542072839404
16,23.040780848919841,72.522865848683850
13,23.040674554176618,72.507619712051365
8,23.040958259952870,72.533398126126073
12,23.040832553047174,72.526473048749892
11,23.040813811004124,72.530213644734800
8,23.040913373624331,72.533217503637516
10,23.040642190256996,72.510229173089769
17,23.040672030258261,72.515291678994245
6,23.040897998310427,72.532985916699715
6,23.040667166192751,72.511650759596037
31,23.040773731897708,72.519460577794916
4,23.040714801347601,72.523455609524930
6,23.040898451107783,72.532611311393623
7,23.040903959412319,72.532830761501089
6,23.040882208702676,72.532473445835109
9,23.040776755045982,72.526583820910247
13,23.040852752238965,72.527568594467482
4,23.040708105655476,72.516564498949620
4,23.040735909959523,72.518101807520779
13,23.040746454054851,72.520994478630783
6,23.040830417633856,72.529893526596751
16,23.040558857086939,72.514232878050919
3,23.040655403097674,72.522486877624658
9,23.040381483918107,72.507578214099382
10,23.040497347894480,72.510403001321293
28,23.040704605572689,72.515912774542898
3,23.040593333486207,72.514975921579904
18,23.040563798870316,72.515573718940715
10,23.040466149677687,72.511019850200540
30,23.040690806328961,72.522093417469449
15,23.040677346043136,72.523022472211721
5,23.040725901744427,72.531757974413367
7,23.040704697321434,72.529244685943127
7,23.040697069792344,72.529378267346345
7,23.040712797041174,72.531541721253333
8,23.040740714575747,72.533199159692685
13,23.040659603126052,72.526368787276468
8,23.040748208647965,72.533377707921161
4,23.040600743758979,72.523397409991034
7,23.040665342847586,72.526780819349398
7,23.040734327028495,72.533035012979028
13,23.040549688436531,72.520034859741088
6,23.040703687965163,72.531957471343105
7,23.040725494883983,72.532858922959335
33,23.040455896031453,72.513865614327543
8,23.040658252262819,72.529024793293530
7,23.040705234240438,72.532510255323899
7,23.040713122975923,72.532681485325497
4,23.040560135593207,72.518321062612642
